gene_symbol,entrez_id
GNA15,2769
GNAI1,2770
GNAI2,2771
GNAI3,2773
GNAL,2774
GNAO1,2775
GNAQ,2776
GNAS,2778
GNAT1,2779
GNAT2,2780
GNAT3,346562
GNAZ,2781
GNB1,2782
GNB1L,54584
GNB2,2783
GNB2L1,10399
GNB3,2784
GNB4,59345
GNB5,10681
GNE,10020
GNG10,2790
GNG11,2791
GNG12,55970
GNG13,51764
GNG2,54331
GNG3,2785
GNG4,2786
GNG5,2787
GNG8,94235
GNGT1,2792
GNGT2,2793
GNL1,2794
GNL2,29889
GNL3,26354
GNL3L,54552
GNLY,10578
GNMT,27232
GNPAT,8443
GNPDA1,10007
GNPDA2,132789
GNPNAT1,64841
GNPTAB,79158
GNPTG,84572
GNRH1,2796
GNRH2,2797
GNRHR,2798
GNRHR2,114814
GNS,2799
GOLGA1,2800
GOLGA2,2801
GOLGA2P3Y,401634
GOLGA3,2802
GOLGA4,2803
GOLGA5,9950
GOLGA6B,441728
GOLGA6C,653641
GOLGA6L5,374650
GOLGA7,51125
GOLGA7B,401647
GOLGA8A,23015
GOLGA8C,729786
GOLGA8E,390535
GOLGA9P,283796
GOLGB1,2804
GOLIM4,27333
GOLM1,51280
GOLPH3,64083
GOLPH3L,55204
GOLT1A,127845
GOLT1B,51026
GON4L,54856
GOPC,57120
GORAB,92344
GORASP1,64689
GORASP2,26003
GOSR1,9527
GOSR2,9570
GOT1,2805
GOT1L1,137362
GOT2,2806
GP1BA,2811
GP1BB,2812
GP2,2813
GP5,2814
GP6,51206
GP9,2815
GPA33,10223
GPAA1,8733
GPAM,57678
GPAT2,150763
GPATCH1,55094
GPATCH2,55105
GPATCH3,63906
GPATCH4,54865
GPATCH8,23131
GPBAR1,151306
GPBP1,65056
GPBP1L1,60313
GPC1,2817
GPC2,221914
GPC3,2719
GPC4,2239
GPC5,2262
GPC6,10082
GPD1,2819
GPD1L,23171
GPD2,2820
GPER,2852
GPHA2,170589
GPHB5,122876
GPHN,10243
GPI,2821
GPIHBP1,338328
GPKOW,27238
GPLD1,2822
GPM6A,2823
GPM6B,2824
GPN1,11321
GPN2,54707
GPN3,51184
GPNMB,10457
GPR1,2825
GPR101,83550
GPR107,57720
GPR108,56927
GPR110,266977
GPR111,222611
GPR112,139378
GPR113,165082
GPR114,221188
GPR115,221393
GPR116,221395
GPR116P1,389740
GPR116P2,441416
GPR119,139760
GPR12,2835
GPR120,338557
GPR123,84435
GPR124,25960
GPR125,166647
GPR126,57211
GPR128,84873
GPR132,29933
GPR133,283383
GPR135,64582
GPR137,56834
GPR137B,7107
GPR137C,283554
GPR139,124274
GPR141,353345
GPR142,350383
GPR143,4935
GPR144,347088
GPR146,115330
GPR148,344561
GPR149,344758
GPR15,2838
GPR150,285601
GPR151,134391
GPR152,390212
GPR153,387509
GPR155,151556
GPR156,165829
GPR157,80045
GPR158,57512
GPR160,26996
GPR161,23432
GPR162,27239
GPR17,2840
GPR171,29909
GPR172A,79581
GPR172B,55065
GPR173,54328
GPR174,84636
GPR175,131601
GPR176,11245
GPR177,79971
GPR179,440435
GPR18,2841
GPR180,160897
GPR182,11318
GPR183,1880
GPR19,2842
GPR20,2843
GPR21,2844
GPR22,2845
GPR25,2848
GPR26,2849
GPR27,2850
GPR3,2827
GPR31,2853
GPR32,2854
GPR34,2857
GPR35,2859
GPR37,2861
GPR37L1,9283
GPR39,2863
GPR4,2828
GPR44,11251
GPR45,11250
GPR50,9248
GPR50-AS1,100128688
GPR52,9293
GPR55,9290
GPR56,9289
GPR6,2830
GPR61,83873
GPR62,118442
GPR63,81491
GPR64,10149
GPR65,8477
GPR68,8111
GPR75,10936
GPR77,27202
GPR78,27201
GPR82,27197
GPR83,10888
GPR84,53831
GPR85,54329
GPR87,53836
GPR88,54112
GPR89B,51463
GPR89C,728932
GPR97,222487
GPR98,84059
GPRASP1,9737
GPRASP2,114928
GPRC5A,9052
GPRC5B,51704
GPRC5C,55890
GPRC5D,55507
GPRC6A,222545
GPRIN1,114787
GPRIN2,9721
GPRIN3,285513
GPS1,2873
GPS2,2874
GPSM1,26086
GPSM2,29899
GPSM3,63940
GPT,2875
GPT2,84706
GPX1,2876
GPX1P1,441481
GPX2,2877
GPX3,2878
GPX4,2879
GPX5,2880
GPX6,257202
GPX7,2882
GPX8,493869
GRAMD1A,57655
GRAMD1B,57476
GRAMD1C,54762
GRAMD2,196996
GRAMD3,65983
GRAMD4,23151
GRAP,10750
GRAP2,9402
GRAPL,400581
GRASP,160622
GRB10,2887
GRB14,2888
GRB2,2885
GRB7,2886
GREM1,26585
GREM2,64388
GRHL1,29841
GRHL2,79977
GRHL3,57822
GRHPR,9380
GRIA1,2890
GRIA2,2891
GRIA3,2892
GRIA4,2893
GRID1,2894
GRID2,2895
GRID2IP,392862
GRIK1,2897
GRIK2,2898
GRIK3,2899
GRIK4,2900
GRIK5,2901
GRIN1,2902
GRIN2A,2903
GRIN2B,2904
GRIN2C,2905
GRIN2D,2906
GRIN3A,116443
GRIN3B,116444
GRINA,2907
GRINL1A,81488
GRIP1,23426
GRIP2,80852
GRIPAP1,56850
GRK1,6011
GRK4,2868
GRK5,2869
GRK6,2870
GRK7,131890
GRLF1,2909
GRM1,2911
GRM2,2912
GRM3,2913
GRM4,2914
GRM5,2915
GRM6,2916
GRM7,2917
GRM8,2918
GRN,2896
GRP,2922
GRPEL1,80273
GRPEL2,134266
GRPR,2925
GRRP1,79927
GRSF1,2926
GRTP1,79774
GRWD1,83743
GRXCR1,389207
GRXCR2,643226
GSC,145258
GSC2,2928
GSDMA,284110
GSDMB,55876
GSDMC,56169
GSDMD,79792
GSG1,83445
GSG1L,146395
GSG2,83903
GSK3A,2931
GSK3B,2932
GSN,2934
GSN-AS1,57000
GSPT1,2935
GSPT2,23708
GSR,2936
GSS,2937
GSTA1,2938
GSTA2,2939
GSTA3,2940
GSTA4,2941
GSTA5,221357
GSTCD,79807
GSTK1,373156
GSTM1,2944
GSTM2,2946
GSTM2P1,442245
GSTM3,2947
GSTM4,2948
GSTM5,2949
GSTO1,9446
GSTO2,119391
GSTP1,2950
GSTT1,2952
GSTT2,2953
GSTTP1,25774
GSTZ1,2954
GSX1,219409
GSX2,170825
GTDC1,79712
GTF2A1,2957
GTF2A2,2958
GTF2B,2959
GTF2E1,2960
GTF2E2,2961
GTF2F1,2962
GTF2F2,2963
GTF2H1,2965
GTF2H2B,653238
GTF2H3,2967
GTF2H4,2968
GTF2H5,404672
GTF2I,2969
GTF2IP1,2970
GTF2IRD1,9569
GTF2IRD2P1,401375
GTF3A,2971
GTF3C1,2975
GTF3C2,2976
GTF3C3,9330
GTF3C4,9329
GTF3C5,9328
GTF3C6,112495
GTPBP1,9567
GTPBP10,85865
GTPBP2,54676
GTPBP3,84705
GTPBP4,23560
GTPBP5,26164
GTPBP6,8225
GTPBP8,29083
GTSE1,51512
GTSF1,121355
GUCA1A,2978
GUCA1B,2979
GUCA1C,9626
GUCA2A,2980
GUCA2B,2981
GUCY1A2,2977
GUCY1A3,2982
GUCY1B2,2974
GUCY1B3,2983
GUCY2C,2984
GUCY2D,3000
GUCY2F,2986
GUCY2GP,390003
GUF1,60558
GUK1,2987
GULP1,51454
GUSB,2990
GUSBP10,642006
GUSBP2,387036
GUSBP3,653188
GUSBP5,441046
GVINP1,387751
GXYLT2,727936
GYG1,2992
GYG2,8908
GYLTL1B,120071
GYPB,2993
GYPC,2995
GYPE,2996
GYS1,2997
GYS2,2998
GZF1,64412
GZMA,3001
GZMB,3002
GZMH,2999
GZMK,3003
GZMM,3004
H19,283120
H1F0,3005
H1FNT,341567
H1FOO,132243
H1FX,8971
H2AFB1,474382
H2AFB2,474381
H2AFJ,55766
H2AFV,94239
H2AFX,3014
H2AFY,9555
H2AFY2,55506
H2AFZ,3015
H2BFM,286436
H2BFWT,158983
H2BFXP,767811
H3.Y,391769
H3F3A,3020
H3F3AP4,440926
H3F3B,3021
H6PD,9563
HAAO,23498
HABP2,3026
HABP4,22927
HACE1,57531
HACL1,26061
HADH,3033
HADHA,3030
HADHB,3032
HAGH,3029
HAGHL,84264
HAL,3034
HAMP,57817
HAND1,9421
HAND2,9464
HAO1,54363
HAO2,51179
HAP1,9001
HAPLN1,1404
HAPLN2,60484
HAPLN3,145864
HAPLN4,404037
HAR1A,768096
HARBI1,283254
HARS,3035
HARS2,23438
HAS1,3036
HAS2,3037
HAS3,3038
HAT1,8520
HAUS1,115106
HAUS2,55142
HAUS3,79441
HAUS4,54930
HAUS5,23354
HAUS6,54801
HAUS7,55559
HAUS8,93323
HAVCR1,26762
HAVCR1P1,100101266
HAVCR2,84868
HAX1,10456
HBA1,3039
HBA2,3040
HBB,3043
HBBP1,3044
HBD,3045
HBE1,3046
HBEGF,1839
HBG1,3047
HBG2,3048
HBM,3042
HBP1,26959
HBQ1,3049
HBS1L,10767
HBXIP,10542
HBZ,3050
HCAR1,27198
HCAR3,8843
HCCS,3052
HCFC1,3054
HCFC1R1,54985
HCFC2,29915
HCG18,414777
HCG22,285834
HCG26,352961
HCG27,253018
HCG4,54435
HCG4B,80868
HCG8,100507399
HCG9,10255
HCK,3055
HCLS1,3059
HCN1,348980
HCN2,610
HCN3,57657
HCN4,10021
HCP5,10866
HCP5B,352990
HCRP1,387535
HCRT,3060
HCRTR1,3061
HCRTR2,3062
HCST,10870
HDAC1,3065
HDAC10,83933
HDAC11,79885
HDAC2,3066
HDAC3,8841
HDAC4,9759
HDAC5,10014
HDAC6,10013
HDAC7,51564
HDAC8,55869
HDAC9,9734
HDC,3067
HDDC2,51020
HDDC3,374659
HDGF,3068
HDGFL1,154150
HDHD1A,8226
HDHD2,84064
HDHD3,81932
HDLBP,3069
HDX,139324
HEATR1,55127
HEATR2,54919
HEATR3,55027
HEATR4,399671
HEATR5A,25938
HEATR5B,54497
HEATR6,63897
HEATR7A,727957
HEATR7B1,339766
HEATR7B2,133558
HEBP1,50865
HEBP2,23593
HECA,51696
HECTD1,25831
HECTD2,143279
HECTD3,79654
HECW1,23072
HECW2,57520
HEG1,57493
HELB,92797
HELLS,3070
HELQ,113510
HELT,391723
HELZ,9931
HEMGN,55363
HEMK1,51409
HEPACAM,220296
HEPACAM2,253012
HEPH,9843
HEPHL1,341208
HERC1,8925
HERC2,8924
HERC2P4,440362
HERC3,8916
HERC4,26091
HERC5,51191
HERC6,55008
HERPUD1,9709
HERPUD2,64224
HES1,3280
HES2,54626
HES3,390992
HES4,57801
HES5,388585
HES6,55502
HES7,84667
HESX1,8820
HEXA,3073
HEXA-AS1,80072
HEXB,3074
HEXDC,284004
HEXIM1,10614
HEXIM2,124790
HEY1,23462
HEY2,23493
HEYL,26508
HFE,3077
HFE2,148738
HFM1,164045
HGC6.3,100128124
HGD,3081
HGF,3082
HGFAC,3083
HGS,9146
HGSNAT,138050
HHAT,55733
HHATL,57467
HHEX,3087
HHIP,64399
HHIPL1,84439
HHIPL2,79802
HHLA2,11148
HHLA3,11147
HIAT1,64645
HIATL1,84641
HIATL2,84278
HIBADH,11112
HIBCH,26275
HIC1,3090
HIC2,23119
HIF1A,3091
HIF1AN,55662
HIF3A,64344
HIGD1A,25994
HIGD1B,51751
HIGD1C,613227
HIGD2A,192286
HIGD2B,123346
HILS1,373861
HINFP,25988
HINT1,3094
HINT2,84681
HINT3,135114
HIP1,3092
HIP1R,9026
HIPK1,204851
HIPK2,28996
HIPK3,10114
HIPK4,147746
HIRA,7290
HIRIP3,8479
HISPPD1,23262
HISPPD2A,9677
HIST1H1A,3024
HIST1H1B,3009
HIST1H1C,3006
HIST1H1D,3007
HIST1H1E,3008
HIST1H1T,3010
HIST1H2AA,221613
HIST1H2AB,8335
HIST1H2AC,8334
HIST1H2AD,3013
HIST1H2AE,3012
HIST1H2AG,8969
HIST1H2AH,85235
HIST1H2AI,8329
HIST1H2AK,8330
HIST1H2AL,8332
HIST1H2AM,8336
HIST1H2BA,255626
HIST1H2BB,3018
HIST1H2BC,8347
HIST1H2BD,3017
HIST1H2BE,8344
HIST1H2BF,8343
HIST1H2BG,8339
HIST1H2BH,8345
HIST1H2BI,8346
HIST1H2BJ,8970
HIST1H2BK,85236
HIST1H2BL,8340
HIST1H2BM,8342
HIST1H2BN,8341
HIST1H2BO,8348
HIST1H3A,8350
HIST1H3B,8358
HIST1H3C,8352
HIST1H3D,8351
HIST1H3E,8353
HIST1H3F,8968
HIST1H3G,8355
HIST1H3H,8357
HIST1H3I,8354
HIST1H3J,8356
HIST1H4A,8359
HIST1H4B,8366
HIST1H4C,8364
HIST1H4D,8360
HIST1H4E,8367
HIST1H4F,8361
HIST1H4G,8369
HIST1H4H,8365
HIST1H4I,8294
HIST1H4J,8363
HIST1H4K,8362
HIST1H4L,8368
HIST2H2AA4,723790
HIST2H2AB,317772
HIST2H2AC,8338
HIST2H2BA,337875
HIST2H2BE,8349
HIST2H2BF,440689
HIST2H3A,333932
HIST2H3D,653604
HIST2H4A,8370
HIST3H2A,92815
HIST3H2BB,128312
HIST3H3,8290
HIST4H4,121504
HIVEP1,3096
HIVEP2,3097
HIVEP3,59269
HJURP,55355
HK1,3098
HK2,3099
HK3,3101
HKDC1,80201
HLA-A,3105
HLA-B,3106
HLA-C,3107
HLA-DMA,3108
HLA-DMB,3109
HLA-DOA,3111
HLA-DOB,3112
HLA-DPA1,3113
HLA-DPB1,3115
HLA-DPB2,3116
HLA-DQA1,3117
HLA-DQA2,3118
HLA-DQB1,3119
HLA-DQB2,3120
HLA-DRA,3122
HLA-DRB1,3123
HLA-DRB3,3125
HLA-DRB4,3126
HLA-DRB5,3127
HLA-DRB6,3128
HLA-E,3133
HLA-F,3134
HLA-F-AS1,285830
HLA-G,3135
HLA-H,3136
HLA-J,3137
HLA-K,3138
HLA-L,3139
HLCS,3141
HLF,3131
HLTF,6596
HLX,3142
HM13,81502
HMBOX1,79618
HMBS,3145
HMCN1,83872
HMCN2,256158
HMG20A,10363
HMG20B,10362
HMGA1,3159
HMGA2,8091
HMGB1,3146
HMGB1P1,10357
HMGB1P16,646577
HMGB2,3148
HMGB3,3149
HMGB3P1,128872
HMGB3P22,729595
HMGB3P24,646993
HMGB3P27,441795
HMGB3P30,203510
HMGB3P6,729952
HMGB4,127540
HMGCL,3155
HMGCLL1,54511
HMGCR,3156
HMGCS1,3157
HMGCS2,3158
HMGN1,3150
HMGN2,3151
HMGN2P15,100288165
HMGN2P46,283651
HMGN3,9324
HMGN4,10473
HMGXB3,22993
HMGXB4,10042
HMHA1,23526
HMHB1,57824
HMMR,3161
HMOX1,3162
HMOX2,3163
HMSD,284293
HMX1,3166
HMX2,3167
HMX3,340784
HN1,51155
HN1L,90861
HNF1A,6927
HNF1A-AS1,283460
HNF1B,6928
HNF4A,3172
HNF4G,3174
HNMT,3176
HNRNPA0,10949
HNRNPA1P12,644037
HNRNPA1P2,3178
HNRNPA2B1,3181
HNRNPA3,220988
HNRNPA3P1,10151
HNRNPAB,3182
HNRNPC,3183
HNRNPCL1,343069
HNRNPD,3184
HNRNPF,3185
HNRNPH1,3187
HNRNPH2,3188
HNRNPH3,3189
HNRNPK,3190
HNRNPKP3,399881
HNRNPL,3191
HNRNPM,4670
HNRNPR,10236
HNRNPU,3192
HNRNPUL1,11100
HNRNPUL2,221092
HNRPDL,9987
HNRPLL,92906
HOMER1,9456
HOMER2,9455
HOMER3,9454
HOMEZ,57594
HOOK1,51361
HOOK2,29911
HOOK3,84376
HOPX,84525
HORMAD1,84072
HORMAD2,150280
HOTAIR,100124700
HOXA1,3198
HOXA10,3206
HOXA11,3207
HOXA11-AS1,221883
HOXA13,3209
HOXA2,3199
HOXA3,3200
HOXA4,3201
HOXA5,3202
HOXA6,3203
HOXA7,3204
HOXA9,3205
HOXB1,3211
HOXB13,10481
HOXB2,3212
HOXB3,3213
HOXB4,3214
HOXB5,3215
HOXB6,3216
HOXB7,3217
HOXB8,3218
HOXB9,3219
HOXC10,3226
HOXC11,3227
HOXC12,3228
HOXC13,3229
HOXC4,3221
HOXC5,3222
HOXC6,3223
HOXC8,3224
HOXC9,3225
HOXD-AS1,401022
HOXD1,3231
HOXD10,3236
HOXD11,3237
HOXD12,3238
HOXD13,3239
HOXD3,3232
HOXD4,3233
HOXD8,3234
HOXD9,3235
HP1BP3,50809
HPCA,3208
HPCAL1,3241
HPCAL4,51440
HPD,3242
HPDL,84842
HPGD,3248
HPN,3249
HPR,3250
HPRT1,3251
HPS1,3257
HPS3,84343
HPS4,89781
HPS5,11234
HPS6,79803
HPSE,10855
HPSE2,60495
HPX,3263
HPX-2,652764
HR,55806
HR44,27251
HRAS,3265
HRASLS,57110
HRASLS2,54979
HRASLS5,117245
HRC,3270
HRCT1,646962
HRG,3273
HRH1,3269
HRH2,3274
HRH3,11255
HRH4,59340
HRK,8739
HRNR,388697
HRSP12,10247
HS1BP3,64342
HS2ST1,9653
HS3ST1,9957
HS3ST2,9956
HS3ST3A1,9955
HS3ST3B1,9953
HS3ST4,9951
HS3ST5,222537
HS3ST6,64711
HS6ST1,9394
HS6ST2,90161
HS6ST3,266722
HSBP1,3281
HSCB,150274
HSD11B1,3290
HSD11B1L,374875
HSD11B2,3291
HSD17B1,3292
HSD17B10,3028
HSD17B11,51170
HSD17B12,51144
HSD17B13,345275
HSD17B14,51171
HSD17B2,3294
HSD17B3,3293
HSD17B4,3295
HSD17B6,8630
HSD17B7,51478
HSD17B7P2,158160
HSD17B8,7923
HSD3B1,3283
HSD3B2,3284
HSD3B7,80270
HSD3BP5,391081
HSDL1,83693
HSDL2,84263
HSF1,3297
HSF2,3298
HSF2BP,11077
HSF4,3299
HSF5,124535
HSFX1,100506164
HSFY1,86614
HSFY2,159119
HSH2D,84941
HSN2,378465
HSP90AA2,3320
HSP90AB1,3326
HSP90B1,7184
HSP90B3P,343477
HSPA12A,259217
HSPA12B,116835
HSPA13,6782
HSPA14,51182
HSPA1A,3303
HSPA1B,3304
HSPA1L,3305
HSPA2,3306
HSPA4,3308
HSPA4L,22824
HSPA5,3309
HSPA6,3310
HSPA8,3312
HSPA9,3313
HSPB1,3315
HSPB11,51668
HSPB2,3316
HSPB3,8988
HSPB6,126393
HSPB7,27129
HSPB8,26353
HSPB9,94086
HSPBAP1,79663
HSPBP1,23640
HSPC081,100286989
HSPD1,3329
HSPE1,3336
HSPG2,3339
HSPH1,10808
HTA,283902
HTATIP2,10553
HTATSF1,27336
HTN1,3346
HTN3,3347
HTR1A,3350
HTR1B,3351
HTR1D,3352
HTR1E,3354
HTR1F,3355
HTR2A,3356
HTR2B,3357
HTR2C,3358
HTR3A,3359
HTR3B,9177
HTR3C,170572
HTR3D,200909
HTR3E,285242
HTR4,3360
HTR5A,3361
HTR6,3362
HTR7,3363
HTRA1,5654
HTRA2,27429
HTRA3,94031
HTRA4,203100
HTT,3064
HUNK,30811
HUS1,3364
HUS1B,135458
HUWE1,10075
HVCN1,84329
HYAL1,3373
HYAL2,8692
HYAL3,8372
HYAL4,23553
HYDIN,54768
HYI,81888
HYLS1,219844
HYMAI,57061
HYOU1,10525
IAH1,285148
IAPP,3375
IARS,3376
IARS2,55699
IBSP,3381
IBTK,25998
ICA1,3382
ICA1L,130026
ICAM1,3383
ICAM2,3384
ICAM3,3385
ICAM4,3386
ICAM5,7087
ICK,22858
ICMT,23463
ICOS,29851
ICOSLG,23308
ICT1,3396
ID1,3397
ID2,3398
ID3,3399
ID4,3400
IDE,3416
IDH1,3417
IDH2,3418
IDH3A,3419
IDH3B,3420
IDH3G,3421
IDI1,3422
IDI2,91734
IDNK,414328
IDO1,3620
IDO2,169355
IDS,3423
IDUA,3425
IER2,9592
IER3,8870
IER3IP1,51124
IER5,51278
IER5L,389792
IFFO1,25900
IFFO2,126917
IFI16,3428
IFI27,3429
IFI27L1,122509
IFI27L2,83982
IFI30,10437
IFI35,3430
IFI44,10561
IFI44L,10964
IFI6,2537
IFIH1,64135
IFIT1,3434
IFIT1L,439996
IFIT2,3433
IFIT3,3437
IFIT5,24138
IFITM1,8519
IFITM2,10581
IFITM3,10410
IFITM4P,340198
IFITM5,387733
IFLTD1,160492
IFNA1,3439
IFNA10,3446
IFNA16,3449
IFNA2,3440
IFNA21,3452
IFNA4,3441
IFNA5,3442
IFNA6,3443
IFNA8,3445
IFNAR1,3454
IFNAR2,3455
IFNB1,3456
IFNE,338376
IFNG,3458
IFNGR1,3459
IFNGR2,3460
IFNK,56832
IFNW1,3467
IFRD1,3475
IFRD2,7866
IFT122,55764
IFT140,9742
IFT172,26160
IFT20,90410
IFT52,51098
IFT57,55081
IFT74,80173
IFT80,57560
IFT81,28981
IFT88,8100
IGBP1,3476
IGDCC3,9543
IGDCC4,57722
IGF1,3479
IGF1R,3480
IGF2,3481
IGF2AS,51214
IGF2BP1,10642
IGF2BP2,10644
IGF2BP3,10643
IGF2R,3482
IGFALS,3483
IGFBP1,3484
IGFBP2,3485
IGFBP3,3486
IGFBP4,3487
IGFBP5,3488
IGFBP6,3489
IGFBP7,3490
IGFBPL1,347252
IGFL1,374918
IGFL2,147920
IGFL3,388555
IGFL4,444882
IGFN1,91156
IGHA1,3493
IGHG2,3501
IGHG4,3503
IGHMBP2,3508
IGHV2-5,28457
IGHV3OR16-13,100287372
IGHV5-78,28387
IGJ,3512
IGKV1D-8,28904
IGLL1,3543
IGLL3P,91353
IGLON5,402665
IGLV6-57,28778
IGSF1,3547
IGSF10,285313
IGSF11,152404
IGSF2,9398
IGSF21,84966
IGSF22,283284
IGSF3,3321
IGSF5,150084
IGSF6,10261
IGSF8,93185
IGSF9,57549
IHH,3549
IK,3550
IKBKAP,8518
IKBKB,3551
IKBKE,9641
IKBKG,8517
IKZF1,10320
IKZF2,22807
IKZF3,22806
IKZF4,64375
IKZF5,64376
IL10,3586
IL10RA,3587
IL10RB,3588
IL11,3589
IL11RA,3590
IL12A,3592
IL12B,3593
IL12RB1,3594
IL12RB2,3595
IL13,3596
IL13RA1,3597
IL13RA2,3598
IL15,3600
IL15RA,3601
IL16,3603
IL17A,3605
IL17B,27190
IL17C,27189
IL17D,53342
IL17F,112744
IL17RA,23765
IL17RB,55540
IL17RC,84818
IL17RD,54756
IL17RE,132014
IL17REL,400935
IL18,3606
IL18BP,10068
IL18R1,8809
IL18RAP,8807
IL19,29949
IL1A,3552
IL1B,3553
IL1F10,84639
IL1F5,26525
IL1F7,27178
IL1F8,27177
IL1F9,56300
IL1R1,3554
IL1R2,7850
IL1RAP,3556
IL1RAPL1,11141
IL1RL1,9173
IL1RL2,8808
IL1RN,3557
IL2,3558
IL20,50604
IL20RA,53832
IL20RB,53833
IL21,59067
IL21R,50615
IL22,50616
IL22RA1,58985
IL22RA2,116379
IL23A,51561
IL23R,149233
IL24,11009
IL25,64806
IL26,55801
IL27,246778
IL27RA,9466
IL28A,282616
IL28B,282617
IL28RA,163702
IL29,282618
IL2RA,3559
IL2RB,3560
IL2RG,3561
IL3,3562
IL31,386653
IL31RA,133396
IL32,9235
IL33,90865
IL34,146433
IL36A,27179
IL3RA,3563
IL4,3565
IL4I1,259307
IL4R,3566
IL5,3567
IL5RA,3568
IL6,3569
IL6R,3570
IL6ST,3572
IL7,3574
IL7R,3575
IL8,3576
IL8RA,3577
IL8RB,3579
IL9,3578
IL9R,3581
ILDR1,286676
ILDR2,387597
ILF2,3608
ILF3,3609
ILK,3611
ILKAP,80895
ILVBL,10994
IMMP1L,196294
IMMP2L,83943
IMMT,10989
IMP3,55272
IMP4,92856
IMPA1,3612
IMPA2,3613
IMPACT,55364
IMPAD1,54928
IMPDH1,3614
IMPDH2,3615
IMPG1,3617
IMPG2,50939
INA,9118
INADL,10207
INCA1,388324
INCENP,3619
INE1,8552
INF2,64423
ING1,3621
ING2,3622
ING3,54556
ING4,51147
ING5,84289
INGX,27160
INHA,3623
INHBA,3624
INHBB,3625
INHBC,3626
INHBE,83729
INMT,11185
INO80,54617
INO80B,83444
INO80C,125476
INO80D,54891
INO80E,283899
INPP1,3628
INPP4A,3631
INPP4B,8821
INPP5A,3632
INPP5B,3633
INPP5D,3635
INPP5E,56623
INPP5F,22876
INPP5J,27124
INPP5K,51763
INPPL1,3636
INS,723961
INSC,387755
INSIG1,3638
INSIG2,51141
INSL3,3640
INSL4,3641
INSL5,10022
INSL6,11172
INSM1,3642
INSM2,84684
INSR,3643
INSRR,3645
INTS1,26173
INTS10,55174
INTS12,57117
INTS2,57508
INTS3,65123
INTS4,92105
INTS4L1,285905
INTS4L2,644619
INTS5,80789
INTS6,26512
INTS7,25896
INTS8,55656
INTS9,55756
INTU,27152
INVS,27130
IP6K1,9807
IP6K2,51447
IP6K3,117283
IPCEF1,26034
IPMK,253430
IPO11,51194
IPO13,9670
IPO4,79711
IPO5,3843
IPO7,10527
IPO8,10526
IPO9,55705
IPP,3652
IPPK,64768
IPW,3653
IQCA1,79781
IQCB1,9657
IQCC,55721
IQCD,115811
IQCE,23288
IQCF1,132141
IQCF2,389123
IQCF3,401067
IQCF5,389124
IQCF6,440956
IQCG,84223
IQCH,64799
IQCJ,654502
IQCJ-SCHIP1,29970
IQCK,124152
IQGAP1,8826
IQGAP2,10788
IQGAP3,128239
IQSEC1,9922
IQSEC2,23096
IQSEC3,440073
IQUB,154865
IQWD1,55827
IRAK1,3654
IRAK1BP1,134728
IRAK2,3656
IRAK3,11213
IRAK4,51135
IREB2,3658
IRF1,3659
IRF2,3660
IRF2BP1,26145
IRF2BP2,359948
IRF3,3661
IRF4,3662
IRF5,3663
IRF6,3664
IRF7,3665
IRF8,3394
IRF9,10379
IRGC,56269
IRGM,345611
IRS1,3667
IRS2,8660
IRS4,8471
IRX1,79192
IRX2,153572
IRX3,79191
IRX4,50805
IRX5,10265
IRX6,79190
ISCA1,81689
ISCA2,122961
ISCU,23479
ISG15,9636
ISG20,3669
ISG20L2,81875
ISL1,3670
ISL2,64843
ISLR,3671
ISLR2,57611
ISM2,145501
ISOC1,51015
ISOC2,79763
ISPD,729920
IST1,9798
ISX,91464
ISY1,57461
ISYNA1,51477
ITCH,83737
ITFG1,81533
ITFG2,55846
ITFG3,83986
ITGA1,3672
ITGA10,8515
ITGA11,22801
ITGA2,3673
ITGA2B,3674
ITGA3,3675
ITGA4,3676
ITGA5,3678
ITGA6,3655
ITGA7,3679
ITGA8,8516
ITGA9,3680
ITGAD,3681
ITGAE,3682
ITGAL,3683
ITGAM,3684
ITGAV,3685
ITGAX,3687
ITGB1,3688
ITGB1BP1,9270
ITGB1BP2,26548
ITGB1BP3,27231
ITGB2,3689
ITGB3,3690
ITGB3BP,23421
ITGB4,3691
ITGB5,3693
ITGB6,3694
ITGB7,3695
ITGB8,3696
ITGBL1,9358
ITIH1,3697
ITIH2,3698
ITIH3,3699
ITIH4,3700
ITIH5,80760
ITIH5L,347365
ITK,3702
ITLN1,55600
ITLN2,142683
ITM2A,9452
ITM2B,9445
ITM2C,81618
ITPA,3704
ITPK1,3705
ITPK1-AS1,319085
ITPKA,3706
ITPKB,3707
ITPKC,80271
ITPR1,3708
ITPR2,3709
ITPR3,3710
ITPRIP,85450
ITPRIPL1,150771
ITPRIPL2,162073
ITSN1,6453
ITSN2,50618
IVD,3712
IVL,3713
IVNS1ABP,10625
IWS1,55677
IYD,389434
IZUMO1,284359
JAG1,182
JAG2,3714
JAGN1,84522
JAK1,3716
JAK2,3717
JAK3,3718
JAKMIP1,152789
JAKMIP2,9832
JAKMIP3,282973
JAM2,58494
JAM3,83700
JARID2,3720
JAZF1,221895
JDP2,122953
JHDM1D,80853
JKAMP,51528
JMJD1C,221037
JMJD4,65094
JMJD5,79831
JMJD6,23210
JMJD7-PLA2G4B,8681
JMY,133746
JOSD1,9929
JOSD2,126119
JPH1,56704
JPH2,57158
JPH3,57338
JPH4,84502
JPX,554203
JRK,8629
